"id"	"type"	"joint"	"x"	"g"	"l"	"r"	"truez"
1152	1	2	0	0	0.301103332174023	0.426878704497821	1
1152	2	1	0	0	0.342609172507072	0.713062243148983	1
1152	2	2	0	0	0.0247656920691952	0.169662021909645	1
1153	1	1	0	0	0.525131163921408	0.823017165223297	1
1153	1	2	0	0	0.480669035310222	0.675888446039543	1
1153	2	1	0	0	0.541383140121986	0.573231413129185	1
1153	2	2	0	0	0.972008525487703	Inf	0
1154	1	1	0	0	0.855638686260785	0.924754260264676	1
1154	1	2	0	0	0.96830325850204	Inf	0
1154	2	1	0	0	0.783961512229564	0.87713491728777	1
1154	2	2	0	0	0.409121813673209	0.53461956004828	1
1155	1	1	0	0	0.205854168944972	0.260694547871801	1
1155	1	2	0	0	0.330723475641292	0.434503027768982	1
1155	2	1	0	0	0.789404440382937	0.826179120399262	1
1155	2	2	0	0	0.68520613950321	0.736395113257617	1
1156	1	1	0	0	0.300417685898097	0.541965417381888	1
1156	1	2	0	0	0	0.14773648007864	1
1156	2	1	0	0	0.0967733828952329	0.137930736702236	1
1156	2	2	0	0	0.924289080982479	Inf	1
1157	1	1	0	0	0.31557297920174	0.561674974837716	1
1157	1	2	0	0	0.198270092129301	0.363920856973662	1
1157	2	1	0	0	0.977330005706038	Inf	1
1157	2	2	0	0	0.24287596234111	0.318875131183905	1
1158	1	1	0	0	0.218871852369037	0.320900717266349	1
1158	1	2	0	0	0.963655767240239	Inf	0
1158	2	1	0	0	0.978386187450561	Inf	0
1158	2	2	0	0	0.418162797666417	0.445892227716075	1
1159	1	1	0	0	0.0838971899337138	0.221887862720652	1
1159	1	2	0	0	0.997946026601801	Inf	0
1159	2	1	0	0	0.256624069699627	0.316258006383967	1
1159	2	2	0	0	0.878573184216488	Inf	0
1160	1	1	0	0	0.270293418581796	0.368880747704489	1
1160	1	2	0	0	0.981927424465283	Inf	0
1160	2	1	0	0	0.288200678906578	0.445213934255918	1
1160	2	2	0	0	0.996080923392941	Inf	0
1161	1	1	0	0	0.374324192748802	0.437644869319615	1
1161	1	2	0	0	0.996110867230984	Inf	0
1161	2	1	0	0	0.336862897548439	0.4055364616209	1
1161	2	2	0	0	0	0.0547303112061655	1
1162	1	1	0	0	0.75890699816395	0.824502308529494	1
1162	1	2	0	0	0.780283802275154	Inf	0
1162	2	1	0	0	0.10510250156146	0.288057392865661	1
1162	2	2	0	0	0.970225167753202	Inf	0
1163	1	1	0	0	0.0905787660894852	0.156979599841254	1
1163	1	2	0	0	0.0241337715182453	0.107318927855687	1
1163	2	1	0	0	0.0524366569451472	0.141158353640218	1
1163	2	2	0	0	0.554779200859125	0.620385140688609	1
1164	1	1	0	0	0.521130604488994	0.632634788285446	1
1164	1	2	0	0	0.624210420618057	0.765249967840188	1
1164	2	1	0	0	0.970331702051471	Inf	0
1164	2	2	0	0	0.741365052039545	0.78038325347588	1
1165	1	1	0	0	0.337560500641345	0.386360223932877	1
1165	1	2	0	0	0	0.101943735401602	1
1165	2	1	0	0	0.957474661281141	Inf	0
1165	2	2	0	0	0.967431306027472	Inf	1
1166	1	1	0	0	0.977144442106753	Inf	0
1166	1	2	0	0	0.569126118238347	0.73112167294534	1
1166	2	1	0	0	0.31918382849737	0.512806550959042	1
1166	2	2	0	0	0.0674699087373397	0.202910444853807	1
1167	1	1	0	0	0.873448928245712	Inf	0
1167	1	2	0	0	0.968759107992668	Inf	0
1167	2	1	0	0	0.984964707758621	Inf	0
1167	2	2	0	0	0.0549331872476535	0.123635759084647	1
1168	1	1	0	0	0.993287568318059	Inf	1
1168	1	2	0	0	0.0212805808761874	0.135346007910514	1
1168	2	1	0	0	0.150442054642913	0.222958057610391	1
1168	2	2	0	0	0	0.0830060349688025	1
1169	1	1	0	0	0.327461063782825	0.349872065093509	1
1169	1	2	0	0	0	0.148481517649236	1
1169	2	1	0	0	0.225896237798683	0.325619077872657	1
1169	2	2	0	0	0.417329050909688	0.539058761694647	1
1170	1	1	0	0	0.849422832005673	0.879060706482285	1
1170	1	2	0	0	0.155501183486524	0.23926400047398	1
1170	2	1	0	0	0.952313440480308	Inf	0
1170	2	2	0	0	0.0149685993790627	0.0475070785300851	1
1171	1	1	0	0	0.951058390726455	Inf	0
1171	1	2	0	0	0.328058496363678	0.547286878200901	1
1171	2	1	0	0	0.207973232854831	0.258575214746809	1
1171	2	2	0	0	0.465193067385481	0.505767646820344	1
1172	1	1	0	0	0.0932208499954547	0.130612291240988	1
1172	1	2	0	0	0.966476059353998	Inf	0
1172	2	1	0	0	0.127404668648408	0.192644975872095	1
1172	2	2	0	0	0.981566717786048	Inf	0
1173	1	1	0	0	0.217125745132546	0.241730596023592	1
1173	1	2	0	0	0.972228004711852	Inf	0
1173	2	1	0	0	0.991682865882346	Inf	0
1173	2	2	0	0	0.0522538597414348	0.107722895050005	1
1174	1	1	0	0	0	0.0480551442645439	1
1174	1	2	0	0	0	0.0635868793332434	1
1174	2	1	0	0	0.630488480335525	0.712409786287449	1
1174	2	2	0	0	0.765080254779835	0.927054355912528	1
1175	1	1	0	0	0	0.0461576163282102	1
1175	1	2	0	0	0.539483580468963	0.611108655159847	1
1175	2	1	0	0	0.34311910079587	0.490642976862217	1
1175	2	2	0	0	0.319701227697866	0.493781219499674	1
1176	1	1	0	0	0.968903835664072	Inf	0
1176	1	2	0	0	0.978440125794198	Inf	0
1176	2	1	0	0	0.874182508012441	Inf	0
1176	2	2	0	0	0.999530538066474	Inf	1
1177	1	1	0	0	0.9879965107504	Inf	0
1177	1	2	0	0	0.960496808946143	Inf	1
1177	2	1	0	0	0.486741359760689	0.49655125378229	1
1177	2	2	0	0	0.996611911384236	Inf	0
1178	1	1	0	0	0.979280335087148	Inf	0
1178	1	2	0	0	0.0509247695307663	0.0932040107133755	1
1178	2	1	0	0	0.97187333878996	Inf	0
1178	2	2	0	0	0.695612253418945	0.759889356680729	1
1179	1	1	0	0	0.250155849582451	0.315022360778111	1
1179	1	2	0	0	0	0.145194081208649	1
1179	2	1	0	0	0.270463849769352	0.402834994784221	1
1179	2	2	0	0	0.192622121045671	0.332616383991302	1
1180	1	1	0	0	0.308713217138133	0.433258113969155	1
1180	1	2	0	0	0.23725437869609	0.276219026307455	1
1180	2	1	0	0	0.306610307124646	0.553323540362405	1
1180	2	2	0	0	0	0.054446217229352	1
1181	1	1	0	0	0.174960572109665	0.227062052230221	1
1181	1	2	0	0	0.955569162032923	Inf	1
1181	2	1	0	0	0.524993913268135	0.559702192776994	1
1181	2	2	0	0	0.986790369612374	Inf	0
1182	1	1	0	0	0.967608924188091	Inf	0
1182	1	2	0	0	0.13163406739057	0.156438189973579	1
1182	2	1	0	0	0.40610136003573	0.443527820916981	1
1182	2	2	0	0	0.39216517675144	0.435404551161563	1
1183	1	1	0	0	0.90712848846138	Inf	0
1183	1	2	0	0	0.3333712776785	0.366026978091079	1
1183	2	1	0	0	0.95704099141123	Inf	0
1183	2	2	0	0	0.0554960661081082	0.105536884903432	1
1184	1	1	0	0	0.878465031657815	Inf	0
1184	1	2	0	0	0.87356090792487	Inf	1
1184	2	1	0	0	0	0.12068430231254	1
1184	2	2	0	0	0.0414324715339862	0.164752053889413	1
1185	1	1	0	0	0.995488364937808	Inf	1
1185	1	2	0	0	0.369710396855218	0.470915077036782	1
1185	2	1	0	0	0	0.083462647658036	1
1185	2	2	0	0	0.567631566116925	0.579168535664085	1
1186	1	1	0	0	0.129360183415221	0.229470422480929	1
1186	1	2	0	0	0.997964236918205	Inf	0
1186	2	1	0	0	0.340134447557145	0.504729143638368	1
1186	2	2	0	0	0.0158161879051477	0.117074408424543	1
1187	1	1	0	0	0.128615697166407	0.178105929138357	1
1187	1	2	0	0	0.947951154368718	Inf	0
1187	2	1	0	0	0	0.0265611707931384	1
1187	2	2	0	0	0	0.172455130136552	1
1188	1	1	0	0	0.888695126236797	Inf	0
1188	1	2	0	0	0	0.11122341704856	1
1188	2	1	0	0	0.467364577362366	0.499601459312305	1
1188	2	2	0	0	0.787436760332882	0.912576030211257	1
1189	1	1	0	0	0.0536494486012912	0.187073233622106	1
1189	1	2	0	0	0.0393874771013876	0.149939046612788	1
1189	2	1	0	0	0.937380783584558	Inf	0
1189	2	2	0	0	0.987777060931089	Inf	0
1190	1	1	0	0	0.978660513639319	Inf	1
1190	1	2	0	0	0.681817625427784	0.798456889055626	1
1190	2	1	0	0	0.192417755320886	0.292854282925603	1
1190	2	2	0	0	0.989214082441369	Inf	0
1191	1	1	0	0	0.204219233303733	0.218449104427989	1
1191	1	2	0	0	0.0200747933937237	0.188558270510506	1
1191	2	1	0	0	0.62969356955214	0.881050743421039	1
1191	2	2	0	0	0.265120122188008	0.316179282520897	1
1192	1	1	0	0	0.994468181941304	Inf	0
1192	1	2	0	0	0.886906329585105	0.919530647477001	1
1192	2	1	0	0	0.984899888646884	Inf	0
1192	2	2	0	0	0.0955260529879709	0.201723302255931	1
1193	1	1	0	0	0.887015582023148	Inf	0
1193	1	2	0	0	0.981238945005942	Inf	0
1193	2	1	0	0	0.239683356566894	0.322871582293931	1
1193	2	2	0	0	0.215827741253908	0.273545954107788	1
1194	1	1	0	0	0.457720280749913	0.541771167626239	1
1194	1	2	0	0	0.988601797881627	Inf	0
1194	2	1	0	0	0.0698694995562446	0.172115554931554	1
1194	2	2	0	0	0.0217519260244444	0.255350375279289	1
1195	1	1	0	0	0.348258237522599	0.396802732887012	1
1195	1	2	0	0	0.975243742057077	Inf	0
1195	2	1	0	0	0.703759685894532	0.752949018355499	1
1195	2	2	0	0	0.978572648179544	Inf	1
1196	1	1	0	0	0.993973603257487	Inf	0
1196	1	2	0	0	0.965198837552291	Inf	0
1196	2	1	0	0	0.510764923469014	0.681102470449934	1
1196	2	2	0	0	0.007664517776742	0.340566531175171	1
1197	1	1	0	0	0.998674163819174	Inf	0
1197	1	2	0	0	0.914134924111759	Inf	0
1197	2	1	0	0	0.940690192474564	Inf	0
1197	2	2	0	0	0.0821577296550286	0.215688071016896	1
1198	1	1	0	0	0.903992760363983	Inf	0
1198	1	2	0	0	0.0621098881834916	0.395880651200451	1
1198	2	1	0	0	0.452751444764086	0.505091149003589	1
1198	2	2	0	0	0	0.269459366131772	1
1199	1	1	0	0	0.758011656128347	0.884989728925513	1
1199	1	2	0	0	0.0408065338598049	0.425734449339039	1
1199	2	1	0	0	0.0222906897542998	0.251679929030564	1
1199	2	2	0	0	0.105354590015464	0.169993815755212	1
1200	1	1	0	0	0.977769942616566	Inf	0
1200	1	2	0	0	0.959780725731304	Inf	1
1200	2	1	0	0	0.896140853145546	Inf	0
1200	2	2	0	0	0.914233212349527	Inf	1
1201	1	1	0	0	0.218466013102772	0.270579255175519	1
1201	1	2	0	0	0.183018117948415	0.309207521084894	1
1201	2	1	0	0	0.998907625672021	Inf	0
1201	2	2	0	0	0.962429788471855	Inf	0
1202	1	1	0	0	0	0.0796873173447717	1
1202	1	2	0	0	0.982483753768178	Inf	0
1202	2	1	0	0	0.12177137915574	0.139776841169857	1
1202	2	2	0	0	0.957127528576187	Inf	0
1203	1	1	0	0	0.0997924125051955	0.11410952943025	1
1203	1	2	0	0	0.855648275266337	Inf	0
1203	2	1	0	0	0.984684522231235	Inf	1
1203	2	2	0	0	0.965798904612272	Inf	0
1204	1	1	0	0	0.116215167119572	0.152639454246665	1
1204	1	2	0	0	0.554136287767917	0.591353336367995	1
1204	2	1	0	0	0.999250844334217	Inf	0
1204	2	2	0	0	0.889447759848322	Inf	0
1205	1	1	0	0	0.994916990013183	Inf	0
1205	1	2	0	0	0.561649314339359	0.632217901594423	1
1205	2	1	0	0	0.979677182460357	Inf	0
1205	2	2	0	0	0.048558388006147	0.0920771607719033	1
1206	1	1	0	0	0.0914032064336252	0.141748285846071	1
1206	1	2	0	0	0	0.225075069377656	1
1206	2	1	0	0	0.948653511640307	Inf	0
1206	2	2	0	0	0.968717450316136	Inf	1
1207	1	1	0	0	0.684324780606144	0.85034726422971	1
1207	1	2	0	0	0.586482324916176	0.634246119248681	1
1207	2	1	0	0	0.962424317650511	Inf	0
1207	2	2	0	0	0.995427611991842	Inf	0
1208	1	1	0	0	0.992324266854788	Inf	0
1208	1	2	0	0	0.974222751608974	Inf	0
1208	2	1	0	0	0.0666989878718123	0.15035434476279	1
1208	2	2	0	0	0.972591606234266	Inf	0
1209	1	1	0	0	0.972700918125784	Inf	0
1209	1	2	0	0	0.154886517325088	0.273596488422604	1
1209	2	1	0	0	0.986788463825618	Inf	0
1209	2	2	0	0	0.99765510066053	Inf	0
1210	1	1	0	0	0.997326896303782	Inf	0
1210	1	2	0	0	0.99908687511157	Inf	0
1210	2	1	0	0	0.891798892612283	Inf	0
1210	2	2	0	0	0.989432313484016	Inf	0
1211	1	1	0	0	0.985391379366574	Inf	0
1211	1	2	0	0	0.94358544451471	Inf	1
1211	2	1	0	0	0.838510258063716	Inf	1
1211	2	2	0	0	0.859090126144641	Inf	0
1212	1	1	0	0	0.927581521554908	Inf	0
1212	1	2	0	0	0.668434235536414	0.789739459363882	1
1212	2	1	0	0	0.97028358415689	Inf	0
1212	2	2	0	0	0.0853633702254048	0.385129641769985	1
1213	1	1	0	0	0.746321264089559	0.962545814719029	1
1213	1	2	0	0	0.941604546255414	Inf	0
1213	2	1	0	0	0	0.178767048836428	1
1213	2	2	0	0	0.0973153196101198	0.12232787936031	1
1214	1	1	0	0	0.971103196202735	Inf	0
1214	1	2	0	0	0.9277335122414	Inf	0
1214	2	1	0	0	0.990064635789606	Inf	0
1214	2	2	0	0	0	0.269848358922991	1
1215	1	1	0	0	0.0199373127659783	0.103667554101268	1
1215	1	2	0	0	0.793437611382614	Inf	0
1215	2	1	0	0	0.983433884890654	Inf	0
1215	2	2	0	0	0.550711385325081	0.59937512010733	1
1216	1	1	0	0	0.992925054997729	Inf	1
1216	1	2	0	0	0.970018125663607	Inf	0
1216	2	1	0	0	0.96997485473583	Inf	1
1216	2	2	0	0	0.44053159970703	0.509823593959966	1
1217	1	1	0	0	0.349873074666833	0.414328491463324	1
1217	1	2	0	0	0.864611590862363	Inf	1
1217	2	1	0	0	0.960286244754297	Inf	0
1217	2	2	0	0	0.911404389342751	Inf	0
1218	1	1	0	0	0.983080391758316	Inf	0
1218	1	2	0	0	0	0.0628873625513015	1
1218	2	1	0	0	0.969195197171288	Inf	0
1218	2	2	0	0	0.977178673046667	Inf	1
1219	1	1	0	0	0.97315708134021	Inf	0
1219	1	2	0	0	0.151378680386798	0.27278455615646	1
1219	2	1	0	0	0.637470185171503	0.66772658594108	1
1219	2	2	0	0	0.956461668270957	Inf	1
1220	1	1	0	0	0.943752905790126	Inf	0
1220	1	2	0	0	0.963017504512069	Inf	0
1220	2	1	0	0	0.971657523791585	Inf	0
1220	2	2	0	0	0.0167215045411536	0.0491375904400298	1
1221	1	1	0	0	0.96434942940268	Inf	0
1221	1	2	0	0	0.972294207395867	Inf	0
1221	2	1	0	0	0.146530334297298	0.270435483113811	1
1221	2	2	0	0	0.0569186842056063	0.121524563242078	1
1222	1	1	0	0	0.992222641288906	Inf	0
1222	1	2	0	0	0.449747068635167	0.673250002042805	1
1222	2	1	0	0	0.346855799862363	0.376440771049068	1
1222	2	2	0	0	0.584714131995095	0.728599487992477	1
1223	1	1	0	0	0.2243348480338	0.385055875503974	1
1223	1	2	0	0	0.774654431599667	0.961603102315434	1
1223	2	1	0	0	0.958266083171926	Inf	0
1223	2	2	0	0	0.690791196485637	0.875511040301546	1
1224	1	1	0	0	0.326637484940856	0.475375600800072	1
1224	1	2	0	0	0.549605827692804	0.561151708387607	1
1224	2	1	0	0	0.204648320906082	0.242725051907803	1
1224	2	2	0	0	0.0433117103047526	0.174633093015889	1
1225	1	1	0	0	0.982699608213857	Inf	0
1225	1	2	0	0	0.340489677385296	0.800225713401604	1
1225	2	1	0	0	0.112561688576415	0.305912225966605	1
1225	2	2	0	0	0	0.0446057850939638	1
1226	1	1	0	0	0.67515687151309	0.787922163519758	1
1226	1	2	0	0	0.988154447885059	Inf	0
1226	2	1	0	0	0.0347292624680111	0.235040600148309	1
1226	2	2	0	0	0.543410772932829	0.675388475883175	1
1227	1	1	0	0	0.940510947625027	Inf	0
1227	1	2	0	0	0.855395919754959	Inf	0
1227	2	1	0	0	0.99164770811698	Inf	0
1227	2	2	0	0	0.122416056984717	0.312423448080552	1
1228	1	1	0	0	0.968000581129908	Inf	0
1228	1	2	0	0	0.45343868371345	0.493884510659038	1
1228	2	1	0	0	0.984004922804737	Inf	0
1228	2	2	0	0	0.270313347980327	0.334539436278574	1
1229	1	1	0	0	0.98506961837842	Inf	0
1229	1	2	0	0	0.648978225371926	0.673311102736867	1
1229	2	1	0	0	0.967782449117705	Inf	0
1229	2	2	0	0	0.993952945850092	Inf	0
1230	1	1	0	0	0.394786658140315	0.547340448567108	1
1230	1	2	0	0	0.998213995885169	Inf	0
1230	2	1	0	0	0.995569736864878	Inf	0
1230	2	2	0	0	0	0.31264871273162	1
1231	1	1	0	0	0.573577333484217	0.588754478362761	1
1231	1	2	0	0	0.926652571908826	Inf	0
1231	2	1	0	0	0.922482705735958	Inf	0
1231	2	2	0	0	0.541410725834089	0.648066676342754	1
1232	1	1	0	0	0.158501639746318	0.213452175879802	1
1232	1	2	0	0	0.249021588486466	0.333360551234637	1
1232	2	1	0	0	0.93653703495995	Inf	0
1232	2	2	0	0	0.967181509551733	Inf	0
1233	1	1	0	0	0.835045405822923	Inf	0
1233	1	2	0	0	0.969783176681135	Inf	0
1233	2	1	0	0	0.960456129347436	Inf	0
1233	2	2	0	0	0.238017366705504	0.466581503354491	1
1234	1	1	0	0	0.285118353154508	0.382189977418154	1
1234	1	2	0	0	0.970075330866981	Inf	0
1234	2	1	0	0	0.42277777028451	0.436579749245539	1
1234	2	2	0	0	0.141593342079921	0.275217011649519	1
1235	1	1	0	0	0.988365170572468	Inf	0
1235	1	2	0	0	0.893967189376365	Inf	0
1235	2	1	0	0	0.264879597837562	0.29079929229104	1
1235	2	2	0	0	0.608290973321115	0.730779373561761	1
1236	1	1	0	0	0.984987108186697	Inf	1
1236	1	2	0	0	0.00906596975401044	0.133657573343473	1
1236	2	1	0	0	0.443460126852163	0.497425002176679	1
1236	2	2	0	0	0.24510338280798	0.307216818046342	1
1237	1	1	0	0	0.953218756008861	Inf	1
1237	1	2	0	0	0.983793601855185	Inf	0
1237	2	1	0	0	0.9796574133122	Inf	0
1237	2	2	0	0	0.112394317397679	0.312547751943154	1
1238	1	1	0	0	0.545836830835885	0.6609205590946	1
1238	1	2	0	0	0	0.0956484190146339	1
1238	2	1	0	0	0	0.0514407968456568	1
1238	2	2	0	0	0.998485362743959	Inf	0
1239	1	1	0	0	0.405777013072589	0.441804859738481	1
1239	1	2	0	0	0.906434825681291	0.949726318455658	1
1239	2	1	0	0	0.0166131673613563	0.124515984090896	1
1239	2	2	0	0	0.0124499305149016	0.0437912227583525	1
1240	1	1	0	0	0.655045316601003	0.699623711451481	1
1240	1	2	0	0	0.957032625992333	Inf	0
1240	2	1	0	0	0	0.0419700251123477	1
1240	2	2	0	0	0	0.0547722269294268	1
1241	1	1	0	0	0.515884940544272	0.743812708203314	1
1241	1	2	0	0	0.981776590729273	Inf	0
1241	2	1	0	0	0.184072284486564	0.274216362077687	1
1241	2	2	0	0	0.12196877275098	0.131284572370051	1
1242	1	1	0	0	0.919506571951897	Inf	0
1242	1	2	0	0	0.9483802182059	Inf	0
1242	2	1	0	0	0.21633853909061	0.444343549898932	1
1242	2	2	0	0	0.958579700017763	Inf	1
1243	1	1	0	0	0.979022906999378	Inf	0
1243	1	2	0	0	0.411628745346024	0.514947871057467	1
1243	2	1	0	0	0	0.181843372824354	1
1243	2	2	0	0	0.156130166323113	0.285252340196108	1
1244	1	1	0	0	0.949029476728732	Inf	1
1244	1	2	0	0	0.79719335613045	0.891233732539863	1
1244	2	1	0	0	0.913394010237084	0.994498427750665	1
1244	2	2	0	0	0.584218882332425	0.605785444198045	1
1245	1	1	0	0	0.195461608208999	0.450082138743733	1
1245	1	2	0	0	0.93547447070354	Inf	0
1245	2	1	0	0	0	0.0454832254681446	1
1245	2	2	0	0	0.0623243979157365	0.140984046639161	1
1246	1	1	0	0	0.866890016337374	Inf	0
1246	1	2	0	0	0.340512200018777	0.411954593515803	1
1246	2	1	0	0	0.832122962313479	Inf	1
1246	2	2	0	0	0.0877952885475128	0.245983477360188	1
1247	1	1	0	0	0.178989909394624	0.285963425805878	1
1247	1	2	0	0	0.0312837302219123	0.0868622949791557	1
1247	2	1	0	0	0.24130695499203	0.291854131077205	1
1247	2	2	0	0	0.193776489732078	0.215885930702312	1
1248	1	1	0	0	0.376542458125423	0.477650889099133	1
1248	1	2	0	0	0.997746186837633	Inf	0
1248	2	1	0	0	0.0260809962172061	0.0313094617861892	1
1248	2	2	0	0	0.00108408056024577	0.140953703810554	1
1249	1	1	0	0	0.262007537294893	0.462404868086325	1
1249	1	2	0	0	0.886856228915985	Inf	0
1249	2	1	0	0	0.0133777612354606	0.0532892967087633	1
1249	2	2	0	0	0.580380839909524	0.617661219797763	1
1250	1	1	0	0	0.519594795233822	0.5880690950649	1
1250	1	2	0	0	0.902138670056588	Inf	1
1250	2	1	0	0	0.0489559581738363	0.212661506812565	1
1250	2	2	0	0	0.361586598521448	0.498348004858577	1
1251	1	1	0	0	0.99612654452514	Inf	1
1251	1	2	0	0	0.941985916984574	Inf	0
1251	2	1	0	0	0.0559683401815078	0.229894898795959	1
1251	2	2	0	0	0	0.220659873808239	1
1252	1	1	0	0	0.991686485700167	Inf	0
1252	1	2	0	0	0.988109501542141	Inf	0
1252	2	1	0	0	0	0.0207395254634321	1
1252	2	2	0	0	0.13622177076372	0.183262743480589	1
1253	1	1	0	0	0.954622379569566	Inf	0
1253	1	2	0	0	0.449594962121903	0.460231074114505	1
1253	2	1	0	0	0.983211294481546	Inf	0
1253	2	2	0	0	0.974101452162372	Inf	0
1254	1	1	0	0	0.290681023201875	0.478974472826435	1
1254	1	2	0	0	0.876072565190599	Inf	0
1254	2	1	0	0	0.0540484191828823	0.148085853730546	1
1254	2	2	0	0	0.212809324654266	0.282098235950083	1
1255	1	1	0	0	0.927179115917556	Inf	0
1255	1	2	0	0	0.0239513266973026	0.140042156268298	1
1255	2	1	0	0	0.160074598701997	0.196814420256352	1
1255	2	2	0	0	0.0155006201914806	0.0609113446560239	1
1256	1	1	0	0	0.996195290683471	Inf	0
1256	1	2	0	0	0.390647793873102	0.485998604381801	1
1256	2	1	0	0	0.949896473976828	Inf	1
1256	2	2	0	0	0.99217175625275	Inf	0
1257	1	1	0	0	0.946472338871138	Inf	1
1257	1	2	0	0	0.978179357727241	Inf	0
1257	2	1	0	0	0.0839377437861148	0.112691774210285	1
1257	2	2	0	0	0.318911664872351	0.348905226550917	1
1258	1	1	0	0	0.923698928735452	Inf	1
1258	1	2	0	0	0.964287099705277	Inf	0
1258	2	1	0	0	0.404430310780009	0.473373787641114	1
1258	2	2	0	0	0.208686029460261	0.363234005781782	1
1259	1	1	0	0	0.989213058694978	Inf	0
1259	1	2	0	0	0.820866062062846	0.867396513406934	1
1259	2	1	0	0	0.0308183918707073	0.319136107230519	1
1259	2	2	0	0	0.243475446491085	0.300609244585777	1
1260	1	1	0	0	0.276578343521923	0.299914468500882	1
1260	1	2	0	0	0.927912483096601	Inf	0
1260	2	1	0	0	0.0623178806600577	0.162251546926083	1
1260	2	2	0	0	0.994360213060513	Inf	0
1261	1	1	0	0	0.941007017228379	Inf	0
1261	1	2	0	0	0.925879651447942	Inf	0
1261	2	1	0	0	0.953335257860322	Inf	0
1261	2	2	0	0	0.0701259467496953	0.092696163219433	1
1262	1	1	0	0	0.990548145783236	Inf	0
1262	1	2	0	0	0.172300216801194	0.209494891494004	1
1262	2	1	0	0	0.444655769967269	0.468887980395722	1
1262	2	2	0	0	0.976353712703311	Inf	0
1263	1	1	0	0	0.946486860432841	Inf	0
1263	1	2	0	0	0.172812822331606	0.213542937923866	1
1263	2	1	0	0	0.96409189975629	Inf	0
1263	2	2	0	0	0.154907872031069	0.214708090866304	1
1264	1	1	0	0	0.379288820737005	0.410069527151958	1
1264	1	2	0	0	0	0.130077974038012	1
1264	2	1	0	0	0.90649652981603	Inf	0
1264	2	2	0	0	0.900394814051209	Inf	0
1265	1	1	0	0	0.959059791048731	Inf	0
1265	1	2	0	0	0.30687174774768	0.344273038169747	1
1265	2	1	0	0	0.92188891614	Inf	1
1265	2	2	0	0	0.305523259309919	0.55207965095534	1
1266	1	1	0	0	0.983086991019857	Inf	0
1266	1	2	0	0	0.913737319126445	Inf	1
1266	2	1	0	0	0.945560744724541	Inf	0
1266	2	2	0	0	0.917827667632197	Inf	0
1267	1	1	0	0	0.173317013319747	0.321342240362125	1
1267	1	2	0	0	0.999613238719896	Inf	1
1267	2	1	0	0	0.00738030935171992	0.0266731994692236	1
1267	2	2	0	0	0.0195928393863142	0.399280886796719	1
1268	1	1	0	0	0.696501896193597	0.799278424339239	1
1268	1	2	0	0	0.31615232870165	0.345549451379997	1
1268	2	1	0	0	0.360559956647398	0.555819453485926	1
1268	2	2	0	0	0.0904108757830641	0.218750462276841	1
1269	1	1	0	0	0.990390282055294	Inf	0
1269	1	2	0	0	0.626326659932241	0.810056924209181	1
1269	2	1	0	0	0.619668317134695	0.91900517893692	1
1269	2	2	0	0	0.695887650432368	0.741555311644515	1
1270	1	1	0	0	0.88919134765403	Inf	0
1270	1	2	0	0	0.426542328082005	0.557284757324384	1
1270	2	1	0	0	0.967447405511903	Inf	0
1270	2	2	0	0	0.169143398337037	0.225542772957657	1
1271	1	1	0	0	0.0143326593562961	0.221544682317156	1
1271	1	2	0	0	0.468705992197224	0.478345399370239	1
1271	2	1	0	0	0.912326580542053	Inf	1
1271	2	2	0	0	0.661917155891412	0.710102742798366	1
1272	1	1	0	0	0	0.0891998026299166	1
1272	1	2	0	0	0.562090076701567	0.75122612686694	1
1272	2	1	0	0	0.944827916874031	Inf	1
1272	2	2	0	0	0.521452474547728	0.552820432861514	1
1273	1	1	0	0	0.765255399162306	0.805201562398376	1
1273	1	2	0	0	0.0573152328608558	0.152403779579782	1
1273	2	1	0	0	0.948987065925225	Inf	0
1273	2	2	0	0	0.0658323418604044	0.158490933778576	1
1274	1	1	0	0	0.862821928052825	Inf	0
1274	1	2	0	0	0.987804749825341	Inf	0
1274	2	1	0	0	0.450673912886664	0.564618299850615	1
1274	2	2	0	0	0.951716452764508	Inf	0
1275	1	1	0	0	0.990249016848173	Inf	1
1275	1	2	0	0	0.989767387690212	Inf	0
1275	2	1	0	0	0.0293600001200102	0.135569118312312	1
1275	2	2	0	0	0.966846067040129	Inf	0
1276	1	1	0	0	0.939027331521596	Inf	1
1276	1	2	0	0	0.911824829889029	Inf	0
1276	2	1	0	0	0.804286871677356	0.860517315391305	1
1276	2	2	0	0	0.277234254662037	0.332943025998623	1
1277	1	1	0	0	0.955592406918507	Inf	0
1277	1	2	0	0	0.98121826638944	Inf	0
1277	2	1	0	0	0.951725279433691	Inf	0
1277	2	2	0	0	0.985635515604963	Inf	1
1278	1	1	0	0	0	0.0688387864248312	1
1278	1	2	0	0	0.992604255229231	Inf	0
1278	2	1	0	0	0.562469349638246	0.603506007345774	1
1278	2	2	0	0	0.897096428757182	Inf	0
1279	1	1	0	0	0.886308849223142	Inf	0
1279	1	2	0	0	0.986121122892907	Inf	0
1279	2	1	0	0	0.963002761838809	Inf	0
1279	2	2	0	0	0.993879315831198	Inf	0
1280	1	1	0	0	0.0450986989965308	0.211658973369043	1
1280	1	2	0	0	0.0053807613439858	0.0550469516755498	1
1280	2	1	0	0	0.98924186965733	Inf	1
1280	2	2	0	0	0.144189113514022	0.170131281433151	1
1281	1	1	0	0	0.356816503907919	0.505797084666581	1
